title,company,location,link
JAVA Backend 개발 대리/과장 채용,중견기업(300명이상),서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38954989
외국계기업-도금엔지니어(Plating Technologist) 채용,외국계 기업,경기 수원시,https://www.jobkorea.co.kr/Recruit/GI_Read/38946153
[블록체인 핀테크 기업] Backend Engineer,벤처기업,서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38945982
[블록체인 솔루션 기업] 사업운영본부 솔루션 영업 5년이상),주식회사 미디움,서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38940646
05. backend / 백엔드 개발자 [미디어 플랫폼사],중소기업(300명이하),서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38939862
대기업 러시아법인 Field Force Management 담당 과장 차장급,대기업,유럽 러시아 외,https://www.jobkorea.co.kr/Recruit/GI_Read/38934793
Product Manager - 글로벌 심전도패치 제조 메디컬사,중견기업(300명이상),경기 성남시,https://www.jobkorea.co.kr/Recruit/GI_Read/38933744
외국계 의료기기사 BU Head / Director급 채용,외국계 기업,서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38933295
AI / Big Data 전문가 채용 - 글로벌 전자대기업,대기업,서울 전지역 외,https://www.jobkorea.co.kr/Recruit/GI_Read/38931262
"IT 솔루션 전문기업 [솔루션 개발/유지보수, 모니터링 개발, 클라우드 플랫폼 개발 - 경력 3년 이상, 여의도]",중소기업(300명이하),서울 강남구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/38925351
"[Richmont Korea] 리치몬트코리아 전국 판매사원 채용(까르띠에, 반클리프, 피아제, 몽블랑 등)",외국계 기업,서울 전지역 외,https://www.jobkorea.co.kr/Recruit/GI_Read/38922766
06)Big Data 개발자 [미디어 플랫폼사],중소기업(300명이하),서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38914034
[외국계] PLC제어,외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38906286
[블록체인 솔루션 기업] 사업운영본부 솔루션 영업 담당자(5년이상),주식회사 미디움,서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38904762
[중견 IT솔루션]  데이터플랫폼 개발담당(경력 3년이상),중소기업(300명이하),서울 영등포구,https://www.jobkorea.co.kr/Recruit/GI_Read/38904715
[중견그룹] 기획조정실 IT 4차산업 중심 벤처투자 담당,중견기업(300명이상),경기 성남시,https://www.jobkorea.co.kr/Recruit/GI_Read/38903900
B2B 세일즈 리더(팀장급)-국내 유망 교육 콘텐츠 업체,중소기업(300명이하),서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38877487
[시리즈C 플랫폼기업] Sr. Back-end Engineer (Python) 4년이상,시리즈C 플랫폼 기업,서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38874469
[NFT] 서버개발자,벤처기업,서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38871298
DBA 대리-과장 영어 학원 3624,중소기업(300명이하),서울 송파구,https://www.jobkorea.co.kr/Recruit/GI_Read/38870208
수업용 어플리케이션 과장-차장 영어 학원 3624,중소기업(300명이하),서울 송파구,https://www.jobkorea.co.kr/Recruit/GI_Read/38870203
06. backend / 백엔드 개발자 [미디어플랫폼사],중소기업(300명이하),서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38868729
2. 재무 계리팀 과차장급/외국계 유명 금융사,외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38868203
Assistant Category Manager (6-9년)-외국계 생활 가전 기업,외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38863840
대기업 두바이법인 In-store management 대리말 차장초,대기업,아시아·중동 전지역 외,https://www.jobkorea.co.kr/Recruit/GI_Read/38848468
"금융 IT 컨설팅 및 솔루션 개발 (CRM, PFM, 마이데이터, 빅데이터)",중소기업(300명이하),서울 성동구,https://www.jobkorea.co.kr/Recruit/GI_Read/38847932
국내 대기업 전자 제조혁신 연구조직 - 제조 AI 플랫폼 분야 경력직,국내 대기업 전자 자동차 전장 사업부,서울 영등포구,https://www.jobkorea.co.kr/Recruit/GI_Read/38835562
[외국계/논산] 공정엔지니어 (배터리),중견기업(300명이상),충남 논산시,https://www.jobkorea.co.kr/Recruit/GI_Read/38814014
데이터처리 시스템분석(CRM시스템컨설팅/시스설계개발/운영/PM),중소기업(300명이하),서울 성동구,https://www.jobkorea.co.kr/Recruit/GI_Read/38808977
[국내유일 귀국학생 전문 어학원] JAVA Backend 개발(대리-과장),중소기업(300명이하),서울 송파구,https://www.jobkorea.co.kr/Recruit/GI_Read/38803299
[글로벌]Product Manager,중소기업(300명이하),서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38800558
온라인방송 플랫폼 기업 BigData 관련 개발자 채용,중소기업(300명이하),서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38785191
Product Manager(게임 프로그래밍 또는 기획 업무 경력자),벤처기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38780946
온라인방송 플랫폼 기업 백엔드 PM,중소기업(300명이하),서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38772893
[빅인사이트] `Data Engineer` 채용,(주)빅인사이트,서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38765558
"[서울 중구] 글로벌 냉난방장치 B2B 전문업체, Sales Director 업무 채용",외국계 기업,서울 중구,https://www.jobkorea.co.kr/Recruit/GI_Read/38739428
[여행 플랫폼 기업] 데이터베이스 엔지니어,중견기업(300명이상),서울 서초구,https://www.jobkorea.co.kr/Recruit/GI_Read/38735186
사업개발(대리급).071   블록체인 솔루션 개발 기업,중소기업(300명이하),서울 강남구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/38726165
[국내 재능공유 온라인 플랫폼사]Sr. Back-end Engineer (Python),벤처기업,서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38716528
eCommerce trade marketing전문가,글로벌 소비재 기업,서울 중구,https://www.jobkorea.co.kr/Recruit/GI_Read/38711583
"교육 플랫폼 전문기업, B2B 세일즈 팀장급 리더 모집",중소기업(300명이하),서울 금천구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/38710608
06. App 개발자 [미디어플랫폼사],중소기업(300명이하),서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38701306
06. Big Data 개발자 [미디어플랫폼사],중소기업(300명이하),서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38700842
06.backend / 백엔드 개발자 [미디어 플랫폼사],중소기업(300명이하),서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38700773
Data Engineer 채용 - 유망 IT 스타트업 기업,벤처기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38667391
외국계 TOP Tier 명품 - Store Project Manager,외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38660353
Education Assistant(6개월) - 외국계화장품회사/강남역,외국계 화장품 기업,서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38657005
PR&Communications Manager  (외국계 코스메틱 기업),외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38656211
[판교/저분자 표적치료제 개발 기업] 바이오팀 연구원 채용,중소기업(300명이하),경기 성남시,https://www.jobkorea.co.kr/Recruit/GI_Read/38639050
[글로벌 대기업]파트너사 협력 연계 제품 기획/PM,글로벌대기업,경기 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38605787
"글로벌 게임 전문기업, 서버개발 경력자 모집",중소기업(300명이하),서울 금천구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/38602406
06. Big Data 개발자 [미디어 플랫폼사],중소기업(300명이하),서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38558053
3. Chief Digital Platform & Partnerships Officer [유명 외국계 금융사],외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38544152
06. backend / 백엔드 개발자 [미디어 플랫폼사],중소기업(300명이하),서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38496690
글로벌 콘텐츠/플랫폼 - Platform Business Development,외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38492414
블록체인 코어 및 연계 플랫폼 개발 경력사원 모집,중견기업(300명이상),경기 성남시,https://www.jobkorea.co.kr/Recruit/GI_Read/38471566
클라우드 보안(DevSecOps) 경력사원 모집,대기업,경기 성남시,https://www.jobkorea.co.kr/Recruit/GI_Read/38471347
백오피스 프론트 개발 or 백엔드 개발 대리 or 인증 백엔드 서비스개발 경력사원 각각 모집,중견기업(300명이상),경기 성남시,https://www.jobkorea.co.kr/Recruit/GI_Read/38471168
06.App 개발자 [미디어 플랫폼사],중소기업(300명이하),서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38461402
글로벌 의료기기 - Head of strategic planning,외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38456850
[보험/재무] Finance Manager,외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38420442
글로벌 소비재 - IT Business Analyst,외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38420222
글로벌 AR/VR 하드웨어 및 소프트웨어 회사 - 마케팅 매니저(Marketing Manager),외국계 기업,서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38420053
06. App 개발자 [미디어 플랫폼사],중소기업(300명이하),서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38417365
Client/Agent Development,중소기업(300명이하),서울 서초구,https://www.jobkorea.co.kr/Recruit/GI_Read/38407690
Infraware Development,중소기업(300명이하),서울 서초구,https://www.jobkorea.co.kr/Recruit/GI_Read/38407527
인터넷 SDK엔지니어,외국계 기업,서울 종로구,https://www.jobkorea.co.kr/Recruit/GI_Read/38396516
[모빌리티 플랫폼 기업 - 데이터 엔지니어 포지션 다수],벤처기업,서울 성동구,https://www.jobkorea.co.kr/Recruit/GI_Read/38386098
건기식(유산균) 마케팅 BM,대기업 계열사·자회사,서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38380795
[플랫폼 서비스 기업] BigData 관련 개발자,중소기업(300명이하),서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38375858
[플랫폼 서비스 기업] Electron App 개발자,중소기업(300명이하),서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38375811
[플랫폼 서비스 기업] Android App 개발자,중소기업(300명이하),서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38375753
[플랫폼 서비스 기업] 백엔드 개발 PM,중소기업(300명이하),서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38375600
중국계 무인차량 전문기업 SDK개발자,중소기업(300명이하),서울 강남구 외,https://www.jobkorea.co.kr/Recruit/GI_Read/38375227
[산업/제조/경영지원] Receptionist Cum Admin Support,로버트 월터스 코리아,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38372214
[외국계/마케팅/고객관리] Client Success Manager,외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38367946
[마케팅/고객관리] Client Success Manager,외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38364080
[미디어/영업지원] Technical Account Manager,중소기업(300명이하),서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38345799
글로벌 화장품사 브랜드 마케팅 세일즈 총괄 및 교육,외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38343490
(크루즈 요리사) 한식 및 일식 요리사 모집-이태리 코스타크루즈 한중일 노선,코스타크루즈,일본 도쿄 외,https://www.jobkorea.co.kr/Recruit/GI_Read/38343430
3. ML Integration 경력 2년 이상 [국내 유명 디지털 금융사],대기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38339634
[강소기업] 로봇 전문가 전 분야 채용,웨어러블 헬스케어 로봇 전문기업,서울 성동구,https://www.jobkorea.co.kr/Recruit/GI_Read/38336472
글로벌 VR/AR 기업 - Head of Marketing,외국계 기업,서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38324643
"수업용 어플리케이션 개발/운영,  Front-end개발(과차장급).044   영어교육 전문 기업",중소기업(300명이하),서울 전지역 외,https://www.jobkorea.co.kr/Recruit/GI_Read/38278582
[국내유일 귀국학생 전문 어학원] 수업용 어플리케이션 개발/운영,중소기업(300명이하),서울 송파구,https://www.jobkorea.co.kr/Recruit/GI_Read/38275738
"[영어교육 전문기업] 어플리케이션개발/운영 [과장,차장급/정규직]",중소기업(300명이하),서울 송파구,https://www.jobkorea.co.kr/Recruit/GI_Read/38270308
Backend Engineer 쥬니어급 [유망 마케팅 솔루션],중소기업(300명이하),서울 서초구,https://www.jobkorea.co.kr/Recruit/GI_Read/38266962
[유망이커머스플랫폼기업] 데브옵스 엔지니어 채용,중소기업(300명이하),서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38261979
2. 재무 계리팀 과차장급 채용 / 외국계 금융사,외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38255942
3.1.  Chief Digital Platform and Partnerships Officer [유명 외국계 금융사],외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38255708
Java 기반 서버 개발자 채용 [유명 소셜 플랫폼사 (위치 판교)],대기업 계열사·자회사,경기 성남시,https://www.jobkorea.co.kr/Recruit/GI_Read/38244638
영어영재 교육 전문 어학원 JAVA Backend 개발,중견기업(300명이상),서울 전지역 외,https://www.jobkorea.co.kr/Recruit/GI_Read/38235352
3.1 Chief Digital Platform and Partnerships Officer [외국계 금융사],외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38227794
2. 재무 계리팀 과차장급 / 외국계 금융사,외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38220482
3. Chief Digital Platform and Partnerships Officer [유명 외국계 금융사],외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38203822
3.1  Chief Digital Platform and Partnerships Officer [유명 외국계 금융사],외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38189182
데이터 엔지니어링팀 리더,유명모빌리티기업,서울 성동구,https://www.jobkorea.co.kr/Recruit/GI_Read/38188051
3.1 Chief Digital Platform and Partnerships Officer [유명 외국계 금융사],외국계 기업,서울 전지역,https://www.jobkorea.co.kr/Recruit/GI_Read/38187300
[유명 스타트업] DevOps/백엔드/블록체인 개발자,중소기업(300명이하),서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38166108
[외국계소비재기업] Director Licensed Product,중소기업(300명이하),서울 강남구,https://www.jobkorea.co.kr/Recruit/GI_Read/38150956
M1A2 Track Mechanic - Camp Carroll (Daegu),ASO,대한민국,https://kr.indeed.com/viewjob?jk=276ba00b82cb9de1
Track Mechanic,ASO,대한민국,https://kr.indeed.com/viewjob?jk=fe8c624168faae65
Online Sales Lead - KR,Apple,서울,https://kr.indeed.com/viewjob?jk=2353286178ead743
Heavy Wheel Mechanic,ASO,대한민국,https://kr.indeed.com/viewjob?jk=f24e9df35ada830d
Track Mechanic Lead - Camp Carroll (Daegu),ASO,대한민국,https://kr.indeed.com/viewjob?jk=19501042c9d53ca0
Supply Technician,ASO,대한민국,https://kr.indeed.com/viewjob?jk=ccf8220ee1cd4011
Gunsmith II,ASO,대한민국,https://kr.indeed.com/viewjob?jk=5630b41a4ef05817
Product Marketing Intern - Korea,TikTok,서울,https://kr.indeed.com/viewjob?jk=44f7c818eea05a2a
Heavy Wheel Mechanic Lead - Camp Carroll,ASO,대한민국,https://kr.indeed.com/viewjob?jk=b10f305f5be3e866
[플레이채팅 유닛(CIC)] 서버 개발자 영입,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=9df58c398b9780b3
Product Marketing Intern - Korea,틱톡,서울 강남구,https://kr.indeed.com/viewjob?jk=e8ccc87e7d52fdd4
USA Nurse,"ADEX Medical Staffing, LLC.",서울,https://kr.indeed.com/viewjob?jk=9178a5ea10fdc04e
백엔드개발자 경력 정규직,더빙팩토리,서울 관악구,https://kr.indeed.com/viewjob?jk=500ae0593a5a6296
